Timestamp,EURUSD,GBPUSD,USDJPY,XAUUSD,DJI,DXY,NDXT,SP500
2019.05.28-23:00:00,1.11602,1.2652299999999999,109.37,1279.4,25347.8,97.96,7286.6,2803.9
2019.05.29-00:00:00,1.1165399999999999,1.26558,109.359,1279.4,25347.8,97.94,7286.6,2803.9
2019.05.29-01:00:00,1.1165200000000002,1.26575,109.354,1279.3,25347.8,97.95,7287.55,2804.38
2019.05.29-02:00:00,1.11681,1.2658399999999999,109.355,1279.91,25347.8,97.92,7283.4,2803.94
2019.05.29-03:00:00,1.1169200000000001,1.26568,109.273,1280.91,25347.8,97.87,7251.5,2794.44
2019.05.29-04:00:00,1.11663,1.26552,109.322,1279.94,25347.8,97.92,7240.3,2792.2
2019.05.29-05:00:00,1.11643,1.2658,109.385,1280.02,25347.8,97.94,7240.25,2793.34
2019.05.29-06:00:00,1.1165100000000001,1.26595,109.35,1279.52,25347.8,97.92,7247.75,2795.28
2019.05.29-07:00:00,1.11645,1.2658399999999999,109.238,1281.29,25347.8,97.92,7244.15,2793.82
2019.05.29-08:00:00,1.1166399999999999,1.26636,109.245,1281.15,25347.8,97.9,7250.9,2796.56
2019.05.29-09:00:00,1.11568,1.26512,109.219,1283.9,25347.8,97.93,7226.0,2786.94
2019.05.29-10:00:00,1.11535,1.26381,109.20200000000001,1284.93,25347.8,97.99,7224.25,2786.55
2019.05.29-11:00:00,1.1154600000000001,1.26423,109.25399999999999,1283.73,25347.8,98.01,7229.05,2787.1
2019.05.29-12:00:00,1.1156,1.26416,109.28200000000001,1282.99,25347.8,98.01,7225.75,2785.9
2019.05.29-13:00:00,1.11568,1.2642799999999998,109.40100000000001,1283.12,25347.8,98.0,7239.75,2790.94
2019.05.29-14:00:00,1.11513,1.26404,109.323,1284.01,25347.8,98.0,7233.75,2788.1
2019.05.29-15:00:00,1.11496,1.2655399999999999,109.348,1282.7,25347.8,97.98,7228.75,2786.34
2019.05.29-16:00:00,1.11442,1.2651700000000001,109.321,1282.25,25141.3,98.07,7223.3,2782.84
2019.05.29-17:00:00,1.1142100000000001,1.26302,109.355,1282.16,25131.6,98.04,7221.05,2781.54
2019.05.29-18:00:00,1.11353,1.26296,109.241,1283.19,24970.7,98.13,7189.55,2768.5
2019.05.29-19:00:00,1.11337,1.26189,109.368,1282.31,25009.0,98.14,7199.65,2772.84
2019.05.29-20:00:00,1.11375,1.26306,109.53299999999999,1281.51,25075.0,98.14,7225.8,2780.64
2019.05.29-21:00:00,1.11331,1.26226,109.45,1282.21,25018.5,98.14,7201.05,2773.6
2019.05.29-22:00:00,1.11319,1.26224,109.662,1280.32,25127.7,98.17,7217.49,2781.81
2019.05.29-23:00:00,1.1130799999999998,1.2625600000000001,109.59100000000001,1280.2,25126.4,98.17,7209.9,2779.6
2019.05.30-00:00:00,1.11353,1.26289,109.54700000000001,1280.2,25126.4,98.13,7209.9,2779.6
2019.05.30-01:00:00,1.11374,1.2627700000000002,109.59,1279.85,25126.4,98.14,7225.2,2783.82
2019.05.30-02:00:00,1.11366,1.26288,109.559,1279.83,25126.4,98.12,7216.95,2780.88
2019.05.30-03:00:00,1.11395,1.26251,109.49799999999999,1279.72,25126.4,98.09,7204.95,2776.53
2019.05.30-04:00:00,1.11396,1.26244,109.521,1278.24,25126.4,98.11,7209.7,2778.14
2019.05.30-05:00:00,1.11386,1.2626899999999999,109.57,1278.33,25126.4,98.14,7218.7,2781.06
2019.05.30-06:00:00,1.11381,1.26285,109.584,1277.89,25126.4,98.12,7225.2,2784.3
2019.05.30-07:00:00,1.114,1.26346,109.682,1277.8,25126.4,98.12,7228.45,2785.16
2019.05.30-08:00:00,1.1135899999999999,1.26349,109.697,1277.1,25126.4,98.16,7230.95,2785.64
2019.05.30-09:00:00,1.1135,1.26385,109.75200000000001,1277.49,25126.4,98.15,7238.98,2788.1
2019.05.30-10:00:00,1.11316,1.26217,109.74799999999999,1276.28,25126.4,98.16,7243.5,2790.3
2019.05.30-11:00:00,1.1134,1.2626700000000002,109.705,1277.03,25126.4,98.14,7234.8,2788.06
2019.05.30-12:00:00,1.1142299999999998,1.26328,109.696,1276.52,25126.4,98.11,7243.25,2790.7
2019.05.30-13:00:00,1.1136700000000002,1.26305,109.723,1276.72,25126.4,98.12,7229.2,2786.56
2019.05.30-14:00:00,1.11358,1.2629,109.706,1277.73,25126.4,98.14,7229.7,2785.96
2019.05.30-15:00:00,1.11312,1.26185,109.67,1281.22,25126.4,98.12,7236.2,2787.82
2019.05.30-16:00:00,1.11232,1.26088,109.88600000000001,1280.8,25199.9,98.25,7256.5,2795.31
2019.05.30-17:00:00,1.11268,1.25888,109.85700000000001,1283.71,25136.6,98.27,7239.65,2788.56
2019.05.30-18:00:00,1.1139,1.2617399999999999,109.669,1287.23,25129.1,98.13,7235.2,2784.81
2019.05.30-19:00:00,1.11358,1.2611299999999999,109.69200000000001,1287.12,25185.0,98.14,7246.65,2790.36
2019.05.30-20:00:00,1.11372,1.26165,109.604,1287.95,25150.2,98.12,7231.15,2785.46
2019.05.30-21:00:00,1.11345,1.26094,109.552,1288.08,25122.5,98.14,7231.4,2784.36
2019.05.30-22:00:00,1.1134700000000002,1.2610299999999999,109.554,1288.91,25169.3,98.14,7241.92,2788.31
2019.05.30-23:00:00,1.1129,1.26045,109.619,1288.41,25169.9,98.17,7248.2,2789.06
2019.05.31-00:00:00,1.11289,1.26058,109.579,1288.41,25169.9,98.18,7248.2,2789.06
2019.05.31-01:00:00,1.1133,1.26102,109.581,1288.19,25169.9,98.14,7245.4,2788.2
2019.05.31-02:00:00,1.11296,1.26061,109.336,1290.48,25169.9,98.17,7180.95,2765.28
2019.05.31-03:00:00,1.11343,1.26089,109.27,1291.65,25169.9,98.11,7183.4,2765.53
2019.05.31-04:00:00,1.11374,1.26119,109.34100000000001,1291.73,25169.9,98.11,7195.95,2769.1
2019.05.31-05:00:00,1.11343,1.26119,109.266,1290.76,25169.9,98.12,7197.9,2770.78
2019.05.31-06:00:00,1.11307,1.26108,109.185,1291.49,25169.9,98.13,7204.4,2772.26
2019.05.31-07:00:00,1.11281,1.26075,109.012,1292.54,25169.9,98.15,7196.65,2769.56
2019.05.31-08:00:00,1.11293,1.2610299999999999,108.936,1292.49,25169.9,98.11,7189.65,2767.03
2019.05.31-09:00:00,1.1134600000000001,1.2607899999999999,108.89200000000001,1294.55,25169.9,98.1,7176.65,2764.12
2019.05.31-10:00:00,1.11428,1.26209,108.774,1295.11,25169.9,98.01,7150.4,2760.55
2019.05.31-11:00:00,1.1148,1.26148,108.785,1294.73,25169.9,98.0,7153.15,2760.06
2019.05.31-12:00:00,1.11499,1.2580200000000001,108.764,1298.78,25169.9,98.02,7134.4,2754.9
2019.05.31-13:00:00,1.1146200000000002,1.258,108.75,1297.35,25169.9,98.03,7146.15,2757.76
2019.05.31-14:00:00,1.11432,1.25626,108.78200000000001,1297.5,25169.9,98.07,7151.15,2758.55
2019.05.31-15:00:00,1.11561,1.2582,108.79799999999999,1297.2,25169.9,97.95,7156.4,2760.3
2019.05.31-16:00:00,1.1158700000000001,1.25894,108.79700000000001,1296.51,24891.9,97.97,7144.15,2756.31
2019.05.31-17:00:00,1.11417,1.2601799999999999,108.579,1302.39,24902.2,97.88,7170.4,2760.9
2019.05.31-18:00:00,1.1149200000000001,1.26185,108.65299999999999,1301.74,24943.3,97.89,7169.9,2764.81
2019.05.31-19:00:00,1.11616,1.26278,108.52,1304.53,24885.4,97.85,7151.4,2757.56
2019.05.31-20:00:00,1.11666,1.26295,108.479,1304.69,24928.8,97.79,7169.15,2762.76
2019.05.31-21:00:00,1.11729,1.2632700000000001,108.40299999999999,1306.32,24881.8,97.77,7147.98,2757.84
2019.05.31-22:00:00,1.1172799999999998,1.2644,108.355,1306.31,24816.5,97.74,7124.74,2751.24
2019.05.31-23:00:00,1.11679,1.2627700000000002,108.305,1305.13,24815.0,97.79,7128.59,2751.31
2019.06.03-00:00:00,1.1167799999999999,1.26314,108.315,1305.13,24815.0,97.79,7128.59,2751.31
2019.06.03-01:00:00,1.11715,1.26342,108.197,1308.29,24815.0,97.79,7080.4,2734.97
2019.06.03-02:00:00,1.1173600000000001,1.26386,108.22200000000001,1309.34,24815.0,97.79,7077.9,2735.88
2019.06.03-03:00:00,1.11791,1.26468,108.291,1308.57,24815.0,97.79,7087.9,2740.26
2019.06.03-04:00:00,1.11846,1.2650700000000001,108.23100000000001,1311.52,24815.0,97.79,7086.1,2738.7
2019.06.03-05:00:00,1.1188200000000001,1.26538,108.119,1312.51,24815.0,97.61,7080.1,2737.78
2019.06.03-06:00:00,1.11846,1.26526,108.12899999999999,1311.91,24815.0,97.61,7077.65,2738.2
2019.06.03-07:00:00,1.1176700000000002,1.26414,108.069,1312.53,24815.0,97.63,7066.65,2735.14
2019.06.03-08:00:00,1.11747,1.26378,108.214,1311.12,24815.0,97.69,7082.65,2740.04
2019.06.03-09:00:00,1.11638,1.2635299999999998,108.331,1309.63,24815.0,97.78,7089.4,2740.2
2019.06.03-10:00:00,1.11727,1.26535,108.24600000000001,1315.1,24815.0,97.7,7071.15,2733.7
2019.06.03-11:00:00,1.11794,1.26423,108.271,1314.17,24815.0,97.68,7085.2,2739.7
2019.06.03-12:00:00,1.11731,1.26425,108.339,1314.34,24815.0,97.73,7094.15,2743.45
2019.06.03-13:00:00,1.11838,1.26472,108.292,1316.46,24815.0,97.66,7088.9,2741.95
2019.06.03-14:00:00,1.1180700000000001,1.26145,108.37,1316.94,24815.0,97.69,7095.9,2744.58
2019.06.03-15:00:00,1.11951,1.26304,108.344,1315.94,24815.0,97.62,7109.65,2749.45
2019.06.03-16:00:00,1.12038,1.2637,108.26299999999999,1316.69,24768.6,97.55,7049.2,2743.71
2019.06.03-17:00:00,1.12014,1.26295,108.37,1319.86,24906.0,97.56,7084.65,2761.21
2019.06.03-18:00:00,1.1204399999999999,1.26188,108.391,1319.26,24819.3,97.56,7055.9,2748.98
2019.06.03-19:00:00,1.12155,1.2635100000000001,108.271,1320.53,24760.9,97.45,7000.15,2738.28
2019.06.03-20:00:00,1.12432,1.2665,108.101,1325.67,24841.0,97.25,6999.6,2747.21
2019.06.03-21:00:00,1.12589,1.26678,108.01700000000001,1326.23,24756.3,97.2,6971.15,2738.21
2019.06.03-22:00:00,1.1247200000000002,1.26683,107.99,1325.39,24806.4,97.19,6974.87,2743.46
2019.06.03-23:00:00,1.12402,1.26636,108.06,1324.48,24819.8,97.24,7004.65,2753.46
2019.06.04-00:00:00,1.12442,1.26655,108.052,1324.48,24819.8,97.23,7004.65,2753.46
2019.06.04-01:00:00,1.12455,1.26662,107.95299999999999,1324.84,24819.8,97.14,7002.15,2752.43
2019.06.04-02:00:00,1.12456,1.2663,108.036,1325.09,24819.8,97.22,6997.9,2751.08
2019.06.04-03:00:00,1.125,1.2666600000000001,107.916,1326.96,24819.8,97.17,6994.8,2751.34
2019.06.04-04:00:00,1.12476,1.26633,107.87200000000001,1325.04,24819.8,97.21,6985.3,2746.58
2019.06.04-05:00:00,1.12532,1.26673,107.98299999999999,1323.83,24819.8,97.17,6991.3,2750.08
2019.06.04-06:00:00,1.12532,1.2664799999999998,108.0,1322.51,24819.8,97.18,6997.85,2752.18
2019.06.04-07:00:00,1.12469,1.26621,107.96600000000001,1322.94,24819.8,97.18,6994.35,2750.98
2019.06.04-08:00:00,1.12533,1.26721,107.916,1324.51,24819.8,97.17,6997.3,2752.44
2019.06.04-09:00:00,1.12642,1.26787,107.902,1326.21,24819.8,97.08,6990.1,2749.98
2019.06.04-10:00:00,1.12627,1.26573,108.045,1328.39,24819.8,97.1,7020.23,2759.7
2019.06.04-11:00:00,1.12479,1.26502,108.13600000000001,1324.4,24819.8,97.24,7027.9,2761.68
2019.06.04-12:00:00,1.1248,1.2666600000000001,108.05,1324.89,24819.8,97.21,7029.6,2762.34
2019.06.04-13:00:00,1.12585,1.26892,107.949,1326.87,24819.8,97.13,7019.65,2760.45
2019.06.04-14:00:00,1.12537,1.26803,108.09200000000001,1323.33,24819.8,97.14,7030.24,2765.2
2019.06.04-15:00:00,1.1234600000000001,1.26827,108.20299999999999,1323.21,24819.8,97.3,7046.13,2768.52
2019.06.04-16:00:00,1.12474,1.26891,108.103,1324.24,25070.6,97.24,7037.4,2768.71
2019.06.04-17:00:00,1.12321,1.26758,108.32799999999999,1321.09,25180.9,97.29,7087.15,2778.96
2019.06.04-18:00:00,1.1236700000000002,1.26741,108.288,1322.5,25241.8,97.28,7130.1,2789.46
2019.06.04-19:00:00,1.12447,1.26872,108.227,1323.46,25269.3,97.22,7134.85,2792.46
2019.06.04-20:00:00,1.1259,1.26997,108.085,1325.48,25284.8,97.12,7152.4,2795.71
2019.06.04-21:00:00,1.1258700000000001,1.27044,108.05799999999999,1326.09,25243.6,97.06,7136.65,2791.18
2019.06.04-22:00:00,1.12572,1.27081,108.089,1326.47,25331.8,97.05,7168.4,2803.46
2019.06.04-23:00:00,1.12514,1.26891,108.14299999999999,1325.59,25332.2,97.12,7183.45,2805.2
2019.06.05-00:00:00,1.12533,1.26985,108.149,1325.59,25332.2,97.13,7183.45,2805.2
2019.06.05-01:00:00,1.12525,1.26986,108.20200000000001,1325.35,25332.2,97.07,7191.4,2807.72
2019.06.05-02:00:00,1.1253600000000001,1.2702799999999999,108.257,1325.3,25332.2,97.13,7201.9,2811.54
2019.06.05-03:00:00,1.1258,1.27034,108.139,1326.92,25332.2,97.07,7204.15,2811.36
2019.06.05-04:00:00,1.12632,1.27062,108.06700000000001,1326.7,25332.2,97.06,7216.35,2813.83
2019.06.05-05:00:00,1.12612,1.27036,108.056,1325.65,25332.2,97.04,7205.65,2811.54
2019.06.05-06:00:00,1.12615,1.27051,108.102,1326.64,25332.2,97.06,7206.45,2812.12
2019.06.05-07:00:00,1.1260299999999999,1.2705,108.089,1325.55,25332.2,97.05,7203.9,2811.58
2019.06.05-08:00:00,1.12635,1.27139,108.069,1327.15,25332.2,97.02,7191.31,2808.08
2019.06.05-09:00:00,1.12605,1.2701799999999999,108.10799999999999,1333.49,25332.2,97.05,7187.85,2808.6
2019.06.05-10:00:00,1.1267,1.27009,108.243,1333.4,25332.2,97.07,7212.95,2815.1
2019.06.05-11:00:00,1.1279,1.27139,108.24700000000001,1332.6,25332.2,96.95,7207.0,2813.36
2019.06.05-12:00:00,1.1283299999999998,1.27139,108.311,1337.81,25332.2,96.99,7235.5,2822.18
2019.06.05-13:00:00,1.12608,1.27084,108.303,1338.72,25332.2,97.05,7238.65,2823.88
2019.06.05-14:00:00,1.1255600000000001,1.2701,108.32600000000001,1334.93,25332.2,97.12,7229.15,2820.12
2019.06.05-15:00:00,1.1292799999999998,1.27331,107.955,1340.81,25332.2,96.83,7216.1,2812.85
2019.06.05-16:00:00,1.12739,1.27262,108.025,1337.29,25459.6,96.94,7204.3,2815.61
2019.06.05-17:00:00,1.1262,1.27319,108.00399999999999,1332.38,25403.7,97.01,7164.65,2805.92
2019.06.05-18:00:00,1.12422,1.2704799999999998,108.198,1328.78,25476.4,97.17,7206.57,2816.38
2019.06.05-19:00:00,1.12352,1.26908,108.32,1328.71,25472.9,97.28,7192.05,2817.42
2019.06.05-20:00:00,1.12332,1.26989,108.345,1329.29,25509.1,97.27,7207.3,2822.24
2019.06.05-21:00:00,1.12259,1.26921,108.416,1328.62,25497.8,97.34,7202.75,2820.02
2019.06.05-22:00:00,1.12242,1.26867,108.431,1329.19,25537.5,97.32,7222.18,2826.46
2019.06.05-23:00:00,1.1220700000000001,1.2682,108.46,1330.09,25539.6,97.36,7227.35,2827.96
2019.06.06-00:00:00,1.12266,1.26872,108.26799999999999,1330.09,25539.6,97.34,7227.35,2827.96
2019.06.06-01:00:00,1.1228200000000002,1.26895,108.266,1332.51,25539.6,97.32,7195.87,2818.43
2019.06.06-02:00:00,1.12285,1.26876,108.32,1330.85,25539.6,97.29,7207.5,2821.93
2019.06.06-03:00:00,1.12269,1.26845,108.34100000000001,1328.98,25539.6,97.28,7219.95,2825.43
2019.06.06-04:00:00,1.1225,1.26837,108.256,1328.85,25539.6,97.31,7221.2,2825.18
2019.06.06-05:00:00,1.12269,1.26878,108.264,1330.42,25539.6,97.32,7230.25,2827.3
2019.06.06-06:00:00,1.12304,1.26874,108.242,1331.27,25539.6,97.28,7227.45,2826.08
2019.06.06-07:00:00,1.1232600000000001,1.26881,108.199,1330.72,25539.6,97.27,7227.7,2826.1
2019.06.06-08:00:00,1.12337,1.26855,108.13799999999999,1332.39,25539.6,97.25,7209.2,2821.93
2019.06.06-09:00:00,1.12284,1.26746,108.17,1332.48,25539.6,97.29,7219.7,2825.2
2019.06.06-10:00:00,1.1232600000000001,1.26835,108.23200000000001,1334.77,25539.6,97.26,7246.9,2834.2
2019.06.06-11:00:00,1.12394,1.26815,108.165,1336.68,25539.6,97.22,7249.65,2834.95
2019.06.06-12:00:00,1.12368,1.26955,108.176,1336.21,25539.6,97.24,7251.0,2834.45
2019.06.06-13:00:00,1.12344,1.26893,108.18700000000001,1336.85,25539.6,97.26,7250.0,2834.95
2019.06.06-14:00:00,1.1264299999999998,1.27237,108.189,1336.6,25539.6,97.13,7252.5,2836.1
2019.06.06-15:00:00,1.12863,1.27196,108.10700000000001,1337.15,25539.6,96.88,7222.11,2827.95
2019.06.06-16:00:00,1.1254600000000001,1.2700200000000001,108.234,1335.81,25536.5,97.17,7207.65,2825.48
2019.06.06-17:00:00,1.12806,1.2713700000000001,108.191,1335.7,25590.9,97.04,7222.3,2829.71
2019.06.06-18:00:00,1.1293799999999998,1.2713299999999998,108.08,1338.37,25583.2,96.84,7227.45,2828.8
2019.06.06-19:00:00,1.12933,1.27102,108.194,1339.19,25619.8,96.85,7235.45,2832.7
2019.06.06-20:00:00,1.1287399999999999,1.27039,108.24700000000001,1337.81,25626.2,96.91,7237.9,2834.21
2019.06.06-21:00:00,1.12731,1.26891,108.44,1334.29,25674.8,97.06,7254.65,2838.96
2019.06.06-22:00:00,1.12745,1.26928,108.506,1333.74,25724.2,97.03,7276.57,2844.71
2019.06.06-23:00:00,1.12755,1.26878,108.39200000000001,1335.46,25720.7,97.03,7258.45,2839.58
2019.06.07-00:00:00,1.12762,1.2693299999999998,108.359,1335.46,25720.7,97.0,7258.45,2839.58
2019.06.07-01:00:00,1.12774,1.2697200000000002,108.37100000000001,1335.15,25720.7,97.04,7258.4,2838.54
2019.06.07-02:00:00,1.1275600000000001,1.26944,108.456,1333.35,25720.7,97.01,7271.6,2843.93
2019.06.07-03:00:00,1.1274899999999999,1.26915,108.447,1333.15,25720.7,97.04,7269.9,2842.93
2019.06.07-04:00:00,1.1274899999999999,1.2695,108.478,1333.34,25720.7,97.04,7274.15,2845.68
2019.06.07-05:00:00,1.12687,1.2694,108.476,1333.33,25720.7,97.04,7284.15,2848.8
2019.06.07-06:00:00,1.12668,1.26944,108.48,1333.09,25720.7,97.07,7285.9,2848.93
2019.06.07-07:00:00,1.12669,1.26957,108.46700000000001,1333.02,25720.7,97.06,7285.7,2849.16
2019.06.07-08:00:00,1.12642,1.26959,108.44,1332.09,25720.7,97.07,7286.85,2849.68
2019.06.07-09:00:00,1.1262299999999998,1.27025,108.48899999999999,1331.32,25720.7,97.1,7281.4,2848.2
2019.06.07-10:00:00,1.12626,1.27093,108.465,1335.33,25720.7,97.05,7289.1,2850.7
2019.06.07-11:00:00,1.1265100000000001,1.2716399999999999,108.49799999999999,1335.86,25720.7,97.06,7303.9,2852.96
2019.06.07-12:00:00,1.12565,1.2714,108.589,1332.93,25720.7,97.08,7306.65,2853.2
2019.06.07-13:00:00,1.12627,1.2716100000000001,108.551,1333.0,25720.7,97.09,7315.35,2855.46
2019.06.07-14:00:00,1.12706,1.27085,108.47399999999999,1335.55,25720.7,97.08,7304.9,2853.26
2019.06.07-15:00:00,1.1317,1.2743,107.98899999999999,1341.04,25720.7,96.61,7304.65,2851.7
2019.06.07-16:00:00,1.13191,1.2738200000000002,108.088,1340.61,25923.3,96.67,7368.35,2867.46
2019.06.07-17:00:00,1.13376,1.2758399999999999,108.016,1344.95,26064.4,96.48,7440.15,2884.46
2019.06.07-18:00:00,1.1324,1.2739,108.156,1340.05,25989.2,96.59,7418.0,2875.5
2019.06.07-19:00:00,1.13396,1.2746600000000001,108.12100000000001,1343.07,26040.4,96.51,7432.81,2882.0
2019.06.07-20:00:00,1.13431,1.27483,108.14,1341.74,26024.6,96.54,7431.2,2879.96
2019.06.07-21:00:00,1.13391,1.2740200000000002,108.155,1340.21,26000.1,96.58,7415.0,2874.6
2019.06.07-22:00:00,1.13331,1.2734,108.17200000000001,1341.31,25980.3,96.58,7415.03,2872.96
2019.06.07-23:00:00,1.13305,1.27362,108.20200000000001,1340.21,25983.9,96.59,7415.65,2874.3
2019.06.10-00:00:00,1.13278,1.273,108.464,1340.21,25983.9,96.59,7415.65,2874.3
2019.06.10-01:00:00,1.13168,1.27226,108.46600000000001,1334.61,25983.9,96.69,7462.65,2889.26
2019.06.10-02:00:00,1.13192,1.27217,108.45,1334.95,25983.9,96.71,7452.15,2886.88
2019.06.10-03:00:00,1.13163,1.27197,108.45,1335.45,25983.9,96.7,7434.35,2881.68
2019.06.10-04:00:00,1.13153,1.2718,108.47,1330.19,25983.9,96.76,7445.1,2883.82
2019.06.10-05:00:00,1.13131,1.27229,108.48299999999999,1329.82,25983.9,96.75,7433.6,2881.92
2019.06.10-06:00:00,1.1311,1.27141,108.54,1329.45,25983.9,96.77,7438.45,2882.48
2019.06.10-07:00:00,1.13078,1.27093,108.66,1328.14,25983.9,96.78,7445.15,2884.42
2019.06.10-08:00:00,1.13045,1.27037,108.641,1326.96,25983.9,96.85,7439.95,2882.92
2019.06.10-09:00:00,1.13111,1.2711,108.65799999999999,1326.85,25983.9,96.79,7441.7,2883.92
2019.06.10-10:00:00,1.12931,1.27073,108.662,1325.99,25983.9,96.9,7444.5,2885.2
2019.06.10-11:00:00,1.12964,1.26882,108.62100000000001,1327.01,25983.9,96.88,7441.55,2883.14
2019.06.10-12:00:00,1.13063,1.269,108.56700000000001,1328.18,25983.9,96.85,7443.75,2884.18
2019.06.10-13:00:00,1.13077,1.26755,108.61,1328.11,25983.9,96.84,7442.0,2883.86
2019.06.10-14:00:00,1.12978,1.2655,108.67,1325.09,25983.9,96.89,7463.75,2888.52
2019.06.10-15:00:00,1.13084,1.26749,108.464,1329.15,25983.9,96.81,7461.9,2888.05
2019.06.10-16:00:00,1.13005,1.2670700000000001,108.575,1328.89,26146.5,96.83,7507.85,2893.56
2019.06.10-17:00:00,1.1315899999999999,1.26894,108.495,1329.17,26150.2,96.83,7536.0,2896.74
2019.06.10-18:00:00,1.131,1.26836,108.56,1328.06,26198.1,96.78,7568.35,2903.96
2019.06.10-19:00:00,1.13162,1.2688700000000002,108.54700000000001,1327.26,26115.2,96.78,7531.2,2895.16
2019.06.10-20:00:00,1.13139,1.26886,108.492,1327.08,26107.0,96.76,7527.45,2893.62
2019.06.10-21:00:00,1.13152,1.26888,108.42,1327.77,26130.9,96.76,7525.2,2894.06
2019.06.10-22:00:00,1.13178,1.26948,108.439,1328.07,26063.0,96.74,7500.5,2886.34
2019.06.10-23:00:00,1.13113,1.26839,108.44200000000001,1327.82,26062.7,96.79,7513.7,2889.21
2019.06.11-00:00:00,1.1312799999999998,1.26819,108.432,1327.82,26062.7,96.78,7513.7,2889.21
2019.06.11-01:00:00,1.13147,1.26878,108.42399999999999,1328.39,26062.7,96.76,7510.8,2888.56
2019.06.11-02:00:00,1.13179,1.26904,108.35600000000001,1329.25,26062.7,96.73,7504.1,2886.38
2019.06.11-03:00:00,1.13147,1.26873,108.486,1328.63,26062.7,96.76,7521.4,2891.58
2019.06.11-04:00:00,1.13107,1.26825,108.598,1328.96,26062.7,96.8,7531.3,2895.1
2019.06.11-05:00:00,1.13157,1.26833,108.615,1328.86,26062.7,96.8,7538.65,2895.82
2019.06.11-06:00:00,1.1313799999999998,1.26817,108.60700000000001,1328.62,26062.7,96.79,7533.55,2894.04
2019.06.11-07:00:00,1.13174,1.26825,108.59100000000001,1328.76,26062.7,96.77,7537.05,2894.86
2019.06.11-08:00:00,1.13191,1.26805,108.60700000000001,1328.76,26062.7,96.78,7540.85,2896.32
2019.06.11-09:00:00,1.13147,1.26732,108.588,1325.14,26062.7,96.77,7534.3,2894.36
2019.06.11-10:00:00,1.1321,1.2697200000000002,108.59899999999999,1322.88,26062.7,96.72,7539.1,2895.42
2019.06.11-11:00:00,1.13127,1.2707899999999999,108.66799999999999,1321.88,26062.7,96.79,7555.65,2898.82
2019.06.11-12:00:00,1.13185,1.27095,108.681,1322.4,26062.7,96.76,7565.1,2902.32
2019.06.11-13:00:00,1.13141,1.2701200000000001,108.734,1322.3,26062.7,96.77,7560.9,2901.14
2019.06.11-14:00:00,1.13101,1.26954,108.73,1320.41,26062.7,96.8,7563.1,2901.84
2019.06.11-15:00:00,1.13184,1.27152,108.685,1323.82,26062.7,96.79,7578.65,2905.66
2019.06.11-16:00:00,1.1315,1.27138,108.65899999999999,1324.33,26165.3,96.78,7561.9,2902.42
2019.06.11-17:00:00,1.13145,1.2718399999999999,108.57700000000001,1325.87,26118.1,96.79,7544.0,2894.16
2019.06.11-18:00:00,1.13152,1.2723200000000001,108.525,1325.68,26079.9,96.78,7519.95,2888.82
2019.06.11-19:00:00,1.1329200000000001,1.27271,108.456,1328.36,26003.4,96.72,7493.29,2879.26
2019.06.11-20:00:00,1.13325,1.2725799999999998,108.485,1327.85,26073.2,96.65,7522.41,2888.16
2019.06.11-21:00:00,1.1332200000000001,1.27217,108.488,1327.33,26029.9,96.66,7510.65,2883.96
2019.06.11-22:00:00,1.13281,1.27227,108.495,1326.74,26050.9,96.71,7515.06,2885.71
2019.06.11-23:00:00,1.13258,1.27196,108.515,1326.62,26048.5,96.72,7515.85,2886.83
2019.06.12-00:00:00,1.13271,1.27214,108.557,1326.62,26048.5,96.72,7515.85,2886.83
2019.06.12-01:00:00,1.13278,1.27225,108.515,1326.97,26048.5,96.69,7512.55,2885.86
2019.06.12-02:00:00,1.13295,1.27239,108.476,1327.72,26048.5,96.7,7512.65,2884.98
2019.06.12-03:00:00,1.13293,1.2722,108.523,1326.57,26048.5,96.71,7522.45,2887.7
2019.06.12-04:00:00,1.13289,1.27195,108.49,1328.8,26048.5,96.71,7509.9,2886.16
2019.06.12-05:00:00,1.13278,1.2716100000000001,108.49,1332.21,26048.5,96.71,7503.15,2884.3
2019.06.12-06:00:00,1.13334,1.27183,108.477,1332.38,26048.5,96.7,7505.9,2885.3
2019.06.12-07:00:00,1.13339,1.27206,108.492,1332.31,26048.5,96.69,7504.45,2884.68
2019.06.12-08:00:00,1.13374,1.2723,108.4,1335.05,26048.5,96.69,7487.69,2880.4
2019.06.12-09:00:00,1.1334,1.27252,108.331,1334.92,26048.5,96.65,7475.0,2877.4
2019.06.12-10:00:00,1.13398,1.2737399999999999,108.307,1337.31,26048.5,96.64,7484.15,2879.86
2019.06.12-11:00:00,1.1334,1.27429,108.238,1337.6,26048.5,96.6,7481.9,2878.38
2019.06.12-12:00:00,1.13289,1.2739,108.259,1336.21,26048.5,96.68,7475.5,2876.5
2019.06.12-13:00:00,1.132,1.27378,108.348,1334.93,26048.5,96.74,7489.15,2881.26
2019.06.12-14:00:00,1.13216,1.27452,108.338,1334.98,26048.5,96.72,7480.05,2877.5
2019.06.12-15:00:00,1.13198,1.27404,108.383,1334.08,26048.5,96.73,7486.9,2879.76
2019.06.12-16:00:00,1.13151,1.27338,108.47200000000001,1332.36,26050.5,96.79,7499.9,2884.96
2019.06.12-17:00:00,1.13205,1.27242,108.459,1334.07,26010.0,96.71,7475.65,2879.71
