<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.11.28	17:00:00	3147.34	3148.72	3146.70	3147.72	2196	0	70
2019.11.28	18:00:00	3147.70	3149.46	3147.30	3148.82	1872	0	70
2019.11.28	19:00:00	3148.96	3150.12	3148.50	3149.28	1322	0	70
2019.11.28	20:00:00	3149.32	3149.32	3149.32	3149.32	1	0	100
2019.11.29	01:00:00	3149.66	3150.72	3149.50	3150.62	229	0	72
2019.11.29	02:00:00	3150.30	3150.86	3148.06	3148.18	2344	0	70
2019.11.29	03:00:00	3148.20	3148.62	3145.28	3145.76	6705	0	70
2019.11.29	04:00:00	3145.78	3147.36	3145.30	3146.64	4299	0	76
2019.11.29	05:00:00	3146.72	3146.72	3143.70	3145.20	3214	0	74
2019.11.29	06:00:00	3145.22	3145.36	3143.90	3144.58	1362	0	72
2019.11.29	07:00:00	3144.58	3144.76	3141.90	3142.86	3592	0	70
2019.11.29	08:00:00	3143.02	3144.36	3141.30	3143.62	3089	0	70
2019.11.29	09:00:00	3143.64	3144.22	3142.50	3143.74	2834	0	70
2019.11.29	10:00:00	3143.76	3145.46	3141.30	3145.42	6071	0	70
2019.11.29	11:00:00	3145.42	3147.72	3145.30	3146.54	3813	0	74
2019.11.29	12:00:00	3146.56	3147.12	3145.10	3145.94	2149	0	72
2019.11.29	13:00:00	3145.96	3147.52	3145.10	3146.50	2427	0	72
2019.11.29	14:00:00	3146.62	3148.36	3146.10	3148.04	2661	0	70
2019.11.29	15:00:00	3148.12	3148.86	3146.70	3147.20	2319	0	70
2019.11.29	16:00:00	3147.02	3149.36	3143.90	3148.02	10940	0	72
2019.11.29	17:00:00	3148.06	3149.52	3146.10	3146.70	7648	0	74
2019.11.29	18:00:00	3146.70	3147.12	3142.70	3145.76	6090	0	70
2019.11.29	19:00:00	3145.76	3146.52	3138.90	3141.42	7338	0	76
2019.11.29	20:00:00	3141.42	3141.42	3140.90	3141.42	4	0	112
2019.12.02	01:00:00	3146.42	3147.70	3143.66	3147.24	2394	0	70
2019.12.02	02:00:00	3147.36	3153.36	3146.98	3152.16	5253	0	72
2019.12.02	03:00:00	3152.18	3152.60	3150.90	3152.20	4094	0	70
2019.12.02	04:00:00	3152.20	3153.86	3151.90	3152.68	2336	0	76
2019.12.02	05:00:00	3152.64	3154.00	3152.50	3153.98	1441	0	70
2019.12.02	06:00:00	3154.00	3154.00	3152.30	3152.74	856	0	70
2019.12.02	07:00:00	3152.74	3153.00	3151.50	3152.60	1899	0	72
2019.12.02	08:00:00	3152.66	3152.66	3151.30	3151.50	1412	0	70
2019.12.02	09:00:00	3151.50	3151.76	3149.90	3150.76	2600	0	76
2019.12.02	10:00:00	3150.76	3157.40	3149.90	3155.88	7377	0	76
2019.12.02	11:00:00	3155.90	3156.50	3153.30	3154.30	4128	0	72
2019.12.02	12:00:00	3154.40	3156.16	3153.50	3153.64	2808	0	74
