<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.20	06:00:00	1503.280	1505.970	1502.960	1505.720	4174	0	80
2019.09.20	09:00:00	1505.640	1506.800	1502.780	1504.960	7889	0	90
2019.09.20	12:00:00	1504.960	1505.540	1499.700	1499.840	5893	0	90
2019.09.20	15:00:00	1499.820	1505.070	1498.600	1504.340	12631	0	80
2019.09.20	18:00:00	1504.340	1512.420	1501.330	1510.100	12584	0	90
2019.09.20	21:00:00	1510.100	1517.040	1509.410	1516.270	9930	0	80
2019.09.23	00:00:00	1512.630	1514.340	1511.660	1514.340	3251	0	90
2019.09.23	03:00:00	1514.370	1519.500	1511.600	1517.350	10314	0	90
2019.09.23	06:00:00	1517.350	1517.350	1514.010	1515.600	4627	0	80
2019.09.23	09:00:00	1515.590	1521.160	1511.520	1520.630	13239	0	80
2019.09.23	12:00:00	1520.630	1520.770	1517.720	1519.110	6878	0	80
2019.09.23	15:00:00	1519.120	1526.200	1516.310	1525.910	18746	0	80
2019.09.23	18:00:00	1525.920	1526.800	1520.580	1523.270	10992	0	90
2019.09.23	21:00:00	1523.270	1526.090	1521.970	1522.120	6034	0	90
2019.09.24	00:00:00	1523.080	1523.210	1519.530	1520.800	2171	0	110
2019.09.24	03:00:00	1520.800	1522.160	1519.420	1521.450	6359	0	100
2019.09.24	06:00:00	1521.440	1521.880	1519.360	1520.960	3757	0	90
2019.09.24	09:00:00	1520.960	1523.880	1519.360	1521.840	9234	0	80
2019.09.24	12:00:00	1521.720	1522.170	1519.540	1520.650	6002	0	110
2019.09.24	15:00:00	1520.650	1524.360	1515.570	1522.640	18259	0	80
2019.09.24	18:00:00	1522.610	1535.710	1522.600	1531.430	19558	0	80
2019.09.24	21:00:00	1531.400	1534.440	1524.560	1531.170	15930	0	90
2019.09.25	00:00:00	1533.320	1533.620	1530.890	1531.700	2130	0	120
2019.09.25	03:00:00	1531.690	1535.110	1527.970	1529.070	10102	0	80
2019.09.25	06:00:00	1529.070	1530.280	1527.600	1528.690	4653	0	90
2019.09.25	09:00:00	1528.690	1532.850	1527.650	1531.820	9747	0	100
2019.09.25	12:00:00	1531.800	1532.200	1527.790	1528.140	7372	0	80
2019.09.25	15:00:00	1528.180	1530.440	1514.340	1517.850	23284	0	80
2019.09.25	18:00:00	1517.850	1519.600	1500.400	1505.520	22439	0	80
2019.09.25	21:00:00	1505.440	1505.740	1500.770	1503.640	9362	0	80
2019.09.26	00:00:00	1503.690	1507.140	1503.550	1506.440	2394	0	100
2019.09.26	03:00:00	1506.480	1510.160	1506.460	1508.850	8035	0	80
2019.09.26	06:00:00	1508.850	1511.080	1507.820	1508.380	4513	0	90
2019.09.26	09:00:00	1508.380	1509.950	1505.350	1508.330	9060	0	80
2019.09.26	12:00:00	1508.330	1510.260	1504.980	1505.580	6537	0	90
2019.09.26	15:00:00	1505.480	1512.280	1500.360	1508.290	23164	0	80
2019.09.26	18:00:00	1508.290	1511.080	1504.380	1506.070	16310	0	90
