<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.08.13	09:00:00	1.11930	1.11984	1.11855	1.11916	9070	0	2
2019.08.13	12:00:00	1.11915	1.12214	1.11841	1.12146	7983	0	2
2019.08.13	15:00:00	1.12146	1.12286	1.11700	1.11875	25614	0	2
2019.08.13	18:00:00	1.11876	1.11947	1.11714	1.11754	11776	0	2
2019.08.13	21:00:00	1.11755	1.11783	1.11708	1.11709	4880	0	2
2019.08.14	00:00:00	1.11710	1.11770	1.11698	1.11764	4535	0	2
2019.08.14	03:00:00	1.11764	1.11797	1.11713	1.11754	6617	0	2
2019.08.14	06:00:00	1.11754	1.11773	1.11651	1.11664	4502	0	2
2019.08.14	09:00:00	1.11664	1.11852	1.11646	1.11763	8070	0	2
2019.08.14	12:00:00	1.11763	1.11893	1.11659	1.11835	11420	0	2
2019.08.14	15:00:00	1.11835	1.11907	1.11370	1.11487	17084	0	2
2019.08.14	18:00:00	1.11485	1.11520	1.11356	1.11414	10661	0	2
2019.08.14	21:00:00	1.11414	1.11443	1.11305	1.11377	8170	0	2
2019.08.15	00:00:00	1.11380	1.11451	1.11361	1.11427	6190	0	2
2019.08.15	03:00:00	1.11427	1.11471	1.11391	1.11415	5284	0	2
2019.08.15	06:00:00	1.11415	1.11518	1.11413	1.11484	3361	0	2
2019.08.15	09:00:00	1.11484	1.11537	1.11402	1.11482	13424	0	2
2019.08.15	12:00:00	1.11482	1.11584	1.11399	1.11509	16817	0	2
2019.08.15	15:00:00	1.11509	1.11545	1.10914	1.11072	24573	0	1
2019.08.15	18:00:00	1.11072	1.11189	1.10954	1.11132	9773	0	2
2019.08.15	21:00:00	1.11131	1.11144	1.11007	1.11065	8120	0	2
2019.08.16	00:00:00	1.11065	1.11121	1.11023	1.11103	11900	0	2
2019.08.16	03:00:00	1.11103	1.11113	1.10955	1.10996	3706	0	2
2019.08.16	06:00:00	1.10998	1.11048	1.10982	1.11044	2730	0	2
2019.08.16	09:00:00	1.11044	1.11063	1.10816	1.10841	8182	0	2
2019.08.16	12:00:00	1.10839	1.10865	1.10733	1.10805	8251	0	2
2019.08.16	15:00:00	1.10804	1.11068	1.10663	1.11054	13575	0	2
