<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.22	08:00:00	1.13573	1.13598	1.13497	1.13538	1745	0	3
2019.01.22	09:00:00	1.13538	1.13556	1.13458	1.13530	3597	0	3
2019.01.22	10:00:00	1.13531	1.13637	1.13499	1.13605	4713	0	3
2019.01.22	11:00:00	1.13605	1.13648	1.13567	1.13607	3635	0	3
2019.01.22	12:00:00	1.13607	1.13670	1.13562	1.13624	3206	0	3
2019.01.22	13:00:00	1.13624	1.13626	1.13572	1.13583	2809	0	3
2019.01.22	14:00:00	1.13584	1.13626	1.13543	1.13547	3189	0	3
2019.01.22	15:00:00	1.13547	1.13554	1.13450	1.13456	4640	0	3
2019.01.22	16:00:00	1.13456	1.13554	1.13359	1.13552	5781	0	3
2019.01.22	17:00:00	1.13552	1.13646	1.13542	1.13562	5436	0	3
2019.01.22	18:00:00	1.13562	1.13650	1.13549	1.13590	3687	0	3
2019.01.22	19:00:00	1.13589	1.13712	1.13580	1.13690	3128	0	3
2019.01.22	20:00:00	1.13690	1.13739	1.13648	1.13677	3653	0	3
2019.01.22	21:00:00	1.13678	1.13680	1.13609	1.13614	2518	0	3
2019.01.22	22:00:00	1.13614	1.13642	1.13519	1.13522	2568	0	3
2019.01.22	23:00:00	1.13524	1.13625	1.13524	1.13590	1528	0	3
2019.01.23	00:00:00	1.13591	1.13641	1.13591	1.13624	944	0	3
2019.01.23	01:00:00	1.13618	1.13641	1.13610	1.13630	690	0	4
2019.01.23	02:00:00	1.13631	1.13647	1.13615	1.13642	1138	0	3
2019.01.23	03:00:00	1.13642	1.13675	1.13601	1.13653	2306	0	3
2019.01.23	04:00:00	1.13653	1.13663	1.13627	1.13650	1233	0	3
2019.01.23	05:00:00	1.13650	1.13685	1.13635	1.13637	1418	0	3
2019.01.23	06:00:00	1.13636	1.13676	1.13630	1.13662	1201	0	3
2019.01.23	07:00:00	1.13661	1.13685	1.13632	1.13681	1098	0	3
2019.01.23	08:00:00	1.13681	1.13719	1.13652	1.13713	1539	0	3
2019.01.23	09:00:00	1.13713	1.13716	1.13628	1.13649	2861	0	3
2019.01.23	10:00:00	1.13650	1.13651	1.13535	1.13620	4514	0	3
2019.01.23	11:00:00	1.13620	1.13646	1.13533	1.13557	3720	0	3
2019.01.23	12:00:00	1.13557	1.13593	1.13508	1.13574	3338	0	3
2019.01.23	13:00:00	1.13576	1.13673	1.13573	1.13651	3776	0	3
2019.01.23	14:00:00	1.13651	1.13695	1.13615	1.13658	3158	0	3
2019.01.23	15:00:00	1.13658	1.13698	1.13506	1.13544	5640	0	3
2019.01.23	16:00:00	1.13546	1.13671	1.13516	1.13626	6046	0	3
2019.01.23	17:00:00	1.13626	1.13901	1.13626	1.13789	6360	0	3
