<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.04	18:00:00	8306.75	8312.25	8287.86	8296.12	43184	0	123
2019.12.04	21:00:00	8296.12	8310.25	8279.32	8286.11	26560	0	125
2019.12.05	00:00:00	8288.05	8295.55	8280.02	8283.73	7053	0	125
2019.12.05	03:00:00	8283.73	8301.30	8276.17	8283.66	19161	0	127
2019.12.05	06:00:00	8283.66	8295.05	8279.67	8293.32	7024	0	125
2019.12.05	09:00:00	8294.35	8314.30	8288.21	8309.84	20214	0	130
2019.12.05	12:00:00	8310.80	8332.05	8306.06	8321.32	12909	0	130
2019.12.05	15:00:00	8322.10	8326.30	8265.88	8284.71	68424	0	121
2019.12.05	18:00:00	8284.71	8295.40	8275.47	8293.35	38624	0	120
2019.12.05	21:00:00	8293.35	8308.85	8278.10	8299.48	19491	0	120
2019.12.06	00:00:00	8303.25	8320.75	8298.99	8317.75	6339	0	125
2019.12.06	03:00:00	8317.82	8322.00	8309.21	8316.28	9627	0	125
2019.12.06	06:00:00	8317.30	8337.55	8310.54	8327.27	7265	0	125
2019.12.06	09:00:00	8327.27	8336.15	8319.57	8331.96	13572	0	130
2019.12.06	12:00:00	8332.03	8336.55	8322.86	8327.06	8514	0	125
2019.12.06	15:00:00	8327.06	8386.95	8315.00	8380.95	46452	0	120
2019.12.06	18:00:00	8380.95	8399.25	8379.95	8394.00	9079	0	120
2019.12.06	21:00:00	8394.00	8402.55	8388.65	8392.51	12924	0	120
2019.12.09	00:00:00	8401.55	8405.30	8376.62	8380.61	7748	0	133
2019.12.09	03:00:00	8380.61	8387.75	8374.31	8380.19	12482	0	130
2019.12.09	06:00:00	8381.25	8387.75	8377.11	8385.44	4676	0	130
2019.12.09	09:00:00	8385.95	8391.95	8376.90	8385.02	11809	0	135
2019.12.09	12:00:00	8385.02	8391.45	8379.91	8386.07	7744	0	135
2019.12.09	15:00:00	8386.07	8421.45	8376.20	8407.07	43210	0	121
2019.12.09	18:00:00	8407.28	8408.20	8379.28	8383.55	37533	0	121
2019.12.09	21:00:00	8383.70	8384.95	8336.93	8341.76	30505	0	121
2019.12.10	00:00:00	8347.15	8356.70	8344.70	8349.11	6292	0	125
2019.12.10	03:00:00	8349.95	8364.75	8343.86	8360.31	11960	0	125
2019.12.10	06:00:00	8360.31	8367.40	8357.02	8360.80	4920	0	130
2019.12.10	09:00:00	8361.65	8366.10	8311.17	8319.29	24299	0	130
2019.12.10	12:00:00	8319.29	8333.10	8290.31	8311.66	19753	0	130
2019.12.10	15:00:00	8312.70	8388.15	8307.81	8383.41	74695	0	120
2019.12.10	18:00:00	8383.41	8391.40	8358.42	8364.35	58936	0	130
2019.12.10	21:00:00	8364.37	8371.90	8336.09	8360.52	33936	0	125
2019.12.11	00:00:00	8359.80	8367.60	8342.60	8347.99	7323	0	125
2019.12.11	03:00:00	8347.99	8357.85	8339.31	8356.11	10417	0	125
2019.12.11	06:00:00	8356.11	8364.35	8351.91	8362.27	5619	0	125
2019.12.11	09:00:00	8362.27	8386.63	8347.71	8356.53	26765	0	125
2019.12.11	12:00:00	8356.53	8375.50	8351.00	8371.72	13657	0	125
2019.12.11	15:00:00	8372.30	8389.65	8357.02	8372.77	41787	0	121
2019.12.11	18:00:00	8373.05	8381.25	8364.30	8375.36	33541	0	120
2019.12.11	21:00:00	8375.36	8404.15	8370.40	8399.30	37706	0	124
2019.12.12	00:00:00	8399.90	8408.05	8396.85	8400.00	5058	0	125
2019.12.12	03:00:00	8400.07	8411.50	8398.39	8406.72	8289	0	125
